region,apt_name,dong,jibun,area_m2,price_manwon,floor,build_year,deal_year,deal_month,deal_day,deal_date,deal_ym,price_per_pyeong
수원시 영통구,매탄위브하늘채,매탄동,1352,103.4857,47500,4,2008,2017,6,3,2017-06-03,2017-06,1517.3642348653004
수원시 영통구,광교e편한세상,이의동,1326,101.1899,70000,19,2012,2017,6,10,2017-06-10,2017-06,2286.848786291913
수원시 영통구,센트럴하이츠,망포동,718,59.557,32500,16,2010,2017,6,6,2017-06-06,2017-06,1803.9609113958059
수원시 영통구,자연앤자이2단지,이의동,1353,169.71,120000,26,2012,2017,6,10,2017-06-10,2017-06,2337.4933710447235
수원시 영통구,성일,매탄동,810-4,49.68,19700,4,1988,2017,6,5,2017-06-05,2017-06,1310.8747987117554
수원시 영통구,성일,매탄동,810-4,49.68,18700,3,1988,2017,6,8,2017-06-08,2017-06,1244.332930756844
수원시 영통구,주공,원천동,35,32.39,14800,9,1987,2017,6,9,2017-06-09,2017-06,1510.5230009262118
수원시 영통구,주공그린빌4,매탄동,1280,84.45,30700,2,2002,2017,6,9,2017-06-09,2017-06,1201.7532267613972
수원시 영통구,매탄위브하늘채,매탄동,1352,103.4857,50000,7,2008,2017,6,10,2017-06-10,2017-06,1597.2255103845268
수원시 영통구,청명마을(주공),영통동,1048-2,59.99,27000,8,1997,2017,6,3,2017-06-03,2017-06,1487.8579763293883
수원시 영통구,청명마을대우,영통동,956-2,164.76,49000,15,1998,2017,6,2,2017-06-02,2017-06,983.1524641903375
수원시 영통구,청명마을동신,영통동,956-2,99.87,48000,4,1998,2017,6,10,2017-06-10,2017-06,1588.8495043556622
수원시 영통구,주공,원천동,35,66.38,26800,13,1987,2017,6,9,2017-06-09,2017-06,1334.6706839409462
수원시 영통구,임광,매탄동,1162,74.25,24000,14,1990,2017,6,12,2017-06-12,2017-06,1068.5414141414142
수원시 영통구,신나무실극동,영통동,967-2,75.69,33800,20,1999,2017,6,7,2017-06-07,2017-06,1476.232527414454
수원시 영통구,래미안영통마크원2단지,신동,940,84.94,44300,2,2013,2017,6,8,2017-06-08,2017-06,1724.1222039086415
수원시 영통구,원천레이크파크,원천동,548,59.99,25800,9,1999,2017,6,10,2017-06-10,2017-06,1421.7309551591932
수원시 영통구,매탄주공4,매탄동,897,53.85,30200,3,1985,2017,6,5,2017-06-05,2017-06,1853.9491179201486
수원시 영통구,삼성2,매탄동,810,84.81,28100,11,1989,2017,6,10,2017-06-10,2017-06,1095.306921353614
수원시 영통구,매탄주공5,매탄동,897,73.92,42300,2,1985,2017,6,10,2017-06-10,2017-06,1891.7118506493507
수원시 영통구,광교호반베르디움,원천동,606,59.9718,41500,7,2014,2017,6,3,2017-06-03,2017-06,2287.5868324779312
수원시 영통구,광교호반베르디움,원천동,606,59.983,40900,8,2014,2017,6,3,2017-06-03,2017-06,2254.0923261590788
수원시 영통구,자연앤힐스테이트,이의동,1344,84.37,69400,9,2012,2017,6,6,2017-06-06,2017-06,2719.242858836079
수원시 영통구,자연앤힐스테이트,이의동,1344,84.46,68300,8,2012,2017,6,3,2017-06-03,2017-06,2673.2907885389536
수원시 영통구,광교호수마을호반써밋,하동,994,111.08,71000,22,2011,2017,6,3,2017-06-03,2017-06,2112.9978393950305
수원시 영통구,매탄위브하늘채,매탄동,1352,59.9845,36700,10,2008,2017,6,8,2017-06-08,2017-06,2022.5701639590227
수원시 영통구,래미안영통마크원2단지,신동,940,84.94,45400,3,2013,2017,6,7,2017-06-07,2017-06,1766.9333647280434
수원시 영통구,매탄위브하늘채,매탄동,1352,59.9845,36700,13,2008,2017,6,7,2017-06-07,2017-06,2022.5701639590227
수원시 영통구,주공,원천동,35,49.94,20400,14,1987,2017,6,5,2017-06-05,2017-06,1350.3868642370846
수원시 영통구,현대힐스테이트,매탄동,176,75.814,35700,10,2006,2017,6,3,2017-06-03,2017-06,1556.665787321603
수원시 영통구,청명마을(주공),영통동,1048-2,59.99,24000,4,1997,2017,6,7,2017-06-07,2017-06,1322.5404234039006
수원시 영통구,신나무실신안,영통동,963-2,59.965,25700,14,1997,2017,6,3,2017-06-03,2017-06,1416.810806303677
수원시 영통구,그대가프리미어,망포동,720,59.9754,37700,5,2010,2017,6,5,2017-06-05,2017-06,2077.99631182118
수원시 영통구,황골마을신명,영통동,1054-3,59.99,24000,20,1997,2017,6,6,2017-06-06,2017-06,1322.5404234039006
수원시 영통구,벽적골두산,영통동,973-3,59.84,29000,8,1997,2017,6,6,2017-06-06,2017-06,1602.0755347593583
수원시 영통구,수양,원천동,30-5,55.53,12200,4,1990,2017,6,3,2017-06-03,2017-06,726.2877723752927
수원시 영통구,광교2차e편한세상,이의동,1200,84.6861,56900,9,2011,2017,6,1,2017-06-01,2017-06,2221.143965774785
수원시 영통구,영통SKVIEW,망포동,725,59.5404,37300,18,2016,2017,6,3,2017-06-03,2017-06,2070.96929143909
수원시 영통구,성일,매탄동,810-4,49.68,20000,5,1988,2017,6,5,2017-06-05,2017-06,1330.8373590982287
수원시 영통구,황골마을주공1,영통동,955-1,59.99,26000,11,1997,2017,6,3,2017-06-03,2017-06,1432.7521253542257
수원시 영통구,힐스테이트영통,망포동,728,71.2981,86000,9,2017,2022,4,26,2022-04-26,2022-04,3987.4667066864336
수원시 영통구,광교더포레스트,하동,1001,74.97,83000,17,2013,2022,4,5,2022-04-05,2022-04,3659.8826197145527
수원시 영통구,광교호반베르디움,원천동,606,59.9306,65000,1,2014,2022,4,28,2022-04-28,2022-04,3585.4304812566534
수원시 영통구,성일,매탄동,810-4,49.68,38000,8,1988,2022,4,29,2022-04-29,2022-04,2528.5909822866347
수원시 영통구,광교호수마을호반써밋,하동,994,111.08,147000,8,2011,2022,4,25,2022-04-25,2022-04,4374.79834353619
수원시 영통구,삼정라츠,망포동,717,84.8542,49000,2,2008,2022,4,30,2022-04-30,2022-04,1908.9709171732218
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,47700,11,1997,2022,4,30,2022-04-30,2022-04,2628.5490915152523
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,45000,13,1997,2022,4,26,2022-04-26,2022-04,2999.8185117967328
수원시 영통구,황골마을주공1,영통동,955-1,59.99,48000,5,1997,2022,4,25,2022-04-25,2022-04,2645.080846807801
수원시 영통구,광교시티아이,이의동,1253,43.85,51800,1,2015,2022,4,25,2022-04-25,2022-04,3905.1411630558723
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,47500,3,1997,2022,4,1,2022-04-01,2022-04,2617.52792132022
수원시 영통구,황골마을주공1,영통동,955-1,59.94,41000,2,1997,2022,4,30,2022-04-30,2022-04,2261.224557891225
수원시 영통구,매탄레이크파크,매탄동,1230,59.99,39000,15,1999,2022,4,28,2022-04-28,2022-04,2149.1281880313386
수원시 영통구,현대힐스테이트,매탄동,176,127.908,85000,15,2006,2022,4,25,2022-04-25,2022-04,2196.8367889420524
수원시 영통구,현대힐스테이트,매탄동,176,59.648,57000,9,2006,2022,4,26,2022-04-26,2022-04,3159.043052575107
수원시 영통구,광교더포레스트,하동,1001,84.81,66500,22,2013,2022,4,30,2022-04-30,2022-04,2592.0964508902252
수원시 영통구,황골마을주공1,영통동,955-1,49.76,40000,4,1997,2022,4,19,2022-04-19,2022-04,2657.395498392283
수원시 영통구,벽적골한신,영통동,973-3,59.84,52100,5,1997,2022,4,30,2022-04-30,2022-04,2878.211564171123
수원시 영통구,래미안광교,이의동,1304,120.97,169800,17,2012,2022,4,25,2022-04-25,2022-04,4640.198726957097
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7273,70900,30,2008,2022,4,23,2022-04-23,2022-04,2766.301062349444
수원시 영통구,우성,매탄동,164-10,59.94,30500,6,1998,2022,4,16,2022-04-16,2022-04,1682.1304637971307
수원시 영통구,힐스테이트영통,망포동,728,62.8033,78500,20,2017,2022,4,22,2022-04-22,2022-04,4132.0328708841735
수원시 영통구,영통아이파크캐슬2단지,망포동,760,75.93,79000,14,2019,2022,4,28,2022-04-28,2022-04,3439.4600289740547
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7807,79800,13,2008,2022,4,29,2022-04-29,2022-04,3111.5907276066373
수원시 영통구,황골마을(쌍용),영통동,1052-2,59.79,48700,9,1998,2022,4,29,2022-04-29,2022-04,2692.6318782405083
수원시 영통구,광교중흥에스클래스,원천동,589,109.2168,203000,26,2019,2022,4,22,2022-04-22,2022-04,6144.452135568887
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7273,74300,30,2008,2022,4,25,2022-04-25,2022-04,2898.958659133479
수원시 영통구,e편한세상영통2차(1단지),망포동,726,59.9135,59100,17,2016,2022,4,29,2022-04-29,2022-04,3260.914151234697
수원시 영통구,힐스테이트영통,망포동,728,71.2981,86000,7,2017,2022,4,26,2022-04-26,2022-04,3987.4667066864336
수원시 영통구,주공그린빌3,매탄동,1277,84.99,57000,6,2002,2022,4,29,2022-04-29,2022-04,2217.091422520297
수원시 영통구,광교더포레스트,하동,1001,74.97,83000,17,2013,2022,4,5,2022-04-05,2022-04,3659.8826197145527
수원시 영통구,힐스테이트광교,하동,1021,145.1829,310000,48,2018,2022,4,15,2022-04-15,2022-04,7058.668755066886
수원시 영통구,매탄위브하늘채,매탄동,1352,103.6419,90000,20,2008,2022,4,16,2022-04-16,2022-04,2870.6729614181136
수원시 영통구,삼성2,매탄동,810,54.66,37700,9,1989,2022,4,30,2022-04-30,2022-04,2280.070618368094
수원시 영통구,삼성3,매탄동,1217-7,59.76,67000,2,1993,2022,4,14,2022-04-14,2022-04,3706.30187416332
수원시 영통구,SummitPlace광교,이의동,1332,116.705,142000,4,2015,2022,4,21,2022-04-21,2022-04,4022.3092412493033
수원시 영통구,광교2차e편한세상,이의동,1200,84.6861,108000,12,2011,2022,4,20,2022-04-20,2022-04,4215.879583544407
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,49300,15,1997,2022,4,30,2022-04-30,2022-04,2716.7184530755126
수원시 영통구,매탄위브하늘채,매탄동,1352,103.6419,85000,7,2008,2022,4,30,2022-04-30,2022-04,2711.1911302282183
수원시 영통구,청명마을동신,영통동,956-2,99.87,103500,6,1998,2022,4,21,2022-04-21,2022-04,3425.9567437668966
수원시 영통구,영통센트럴파크뷰,영통동,948-4,59.99,48000,12,1999,2022,4,21,2022-04-21,2022-04,2645.080846807801
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7807,80000,16,2008,2022,4,23,2022-04-23,2022-04,3119.389200608158
수원시 영통구,영통아이파크캐슬2단지,망포동,760,75.93,74000,1,2019,2022,4,19,2022-04-19,2022-04,3221.772685368102
수원시 영통구,황골마을주공1,영통동,955-1,59.99,50000,18,1997,2022,4,26,2022-04-26,2022-04,2755.2925487581265
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,49800,12,1997,2022,4,16,2022-04-16,2022-04,2744.2713785630935
수원시 영통구,매탄위브하늘채,매탄동,1352,59.9845,61000,3,2008,2022,4,16,2022-04-16,2022-04,3361.7651226566863
수원시 영통구,벽적골9단지주공,영통동,970-3,59.39,51000,5,1999,2022,4,26,2022-04-26,2022-04,2838.7910422630075
수원시 영통구,황골마을(쌍용),영통동,1052-2,59.8,47000,9,1998,2022,4,25,2022-04-25,2022-04,2598.204013377927
수원시 영통구,벽적골9단지주공,영통동,970-3,59.39,50500,16,1999,2022,4,18,2022-04-18,2022-04,2810.959757534939
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,40000,17,1997,2022,4,16,2022-04-16,2022-04,2666.505343819318
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,42000,5,1997,2022,4,30,2022-04-30,2022-04,2799.830611010284
수원시 영통구,자연앤힐스테이트,이의동,1344,84.5,143500,14,2012,2022,4,30,2022-04-30,2022-04,5613.991715976331
수원시 영통구,한국2,매탄동,1217,72.84,72000,1,1993,2022,4,11,2022-04-11,2022-04,3267.677100494234
수원시 영통구,영통아이파크캐슬1단지,망포동,766,75.93,80700,21,2019,2022,4,25,2022-04-25,2022-04,3513.4737258000787
수원시 영통구,주공그린빌2,매탄동,1260,84.45,45000,1,2002,2022,4,27,2022-04-27,2022-04,1761.5275310834813
수원시 영통구,삼성1,원천동,333-3,49.14,32000,4,1992,2022,4,21,2022-04-21,2022-04,2152.739112739113
수원시 영통구,영통아이파크캐슬1단지,망포동,766,59.83,73000,11,2019,2022,4,7,2022-04-07,2022-04,4033.484873809126
수원시 영통구,영통아이파크캐슬1단지,망포동,766,84.69,97000,23,2019,2022,4,28,2022-04-28,2022-04,3786.310072027394
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,49000,13,1997,2022,4,16,2022-04-16,2022-04,2700.1866977829636
수원시 영통구,신나무실쌍용,영통동,963-2,59.965,49500,16,1997,2022,4,20,2022-04-20,2022-04,2728.8768448261485
수원시 영통구,자연앤힐스테이트,이의동,1344,84.5,144000,19,2012,2022,4,21,2022-04-21,2022-04,5633.552662721893
수원시 영통구,현대,매탄동,810-1,84.94,53000,8,1989,2022,4,21,2022-04-21,2022-04,2062.7195667530023
수원시 영통구,힐스테이트영통,망포동,728,84.8897,96000,20,2017,2022,4,13,2022-04-13,2022-04,3738.4606141852305
수원시 영통구,한국2,매탄동,1217,72.84,69500,5,1993,2022,4,18,2022-04-18,2022-04,3154.2160900604063
수원시 영통구,매탄위브하늘채,매탄동,1352,84.818,71500,6,2008,2022,4,15,2022-04-15,2022-04,2786.7280530076164
수원시 영통구,영통아이파크캐슬2단지,망포동,760,84.69,83000,17,2019,2022,4,21,2022-04-21,2022-04,3239.832329672925
수원시 영통구,힐스테이트광교,하동,1021,97.1202,171000,43,2018,2022,4,29,2022-04-29,2022-04,5820.537848974776
수원시 영통구,광교호반베르디움,이의동,1184,117.643,115000,11,2011,2022,4,20,2022-04-20,2022-04,3231.5309878190797
수원시 영통구,성일,매탄동,810-4,39.99,25000,2,1988,2022,4,29,2022-04-29,2022-04,2066.6416604151036
수원시 영통구,우성,매탄동,164-10,59.94,31500,16,1998,2022,4,4,2022-04-04,2022-04,1737.2822822822825
수원시 영통구,황골마을주공1,영통동,955-1,59.99,49900,6,1997,2022,4,16,2022-04-16,2022-04,2749.78196366061
수원시 영통구,청명마을(주공),영통동,1048-2,59.99,52500,13,1997,2022,4,30,2022-04-30,2022-04,2893.0571761960327
수원시 영통구,벽적골롯데,영통동,971-1,38.16,35700,5,2002,2022,4,29,2022-04-29,2022-04,3092.6902515723273
수원시 영통구,주공그린빌5,매탄동,1282,36.38,35000,6,2002,2022,4,10,2022-04-10,2022-04,3180.4013194062672
수원시 영통구,신나무실신안,영통동,963-2,59.965,33600,8,1997,2022,4,27,2022-04-27,2022-04,1852.3285249729008
수원시 영통구,광교더포레스트,하동,1001,74.97,87000,22,2013,2022,4,6,2022-04-06,2022-04,3836.262505002001
수원시 영통구,원천레이크파크,원천동,548,59.99,55500,16,1999,2022,4,16,2022-04-16,2022-04,3058.37472912152
수원시 영통구,벽적골롯데,영통동,971-1,59.96,53500,7,2002,2022,4,16,2022-04-16,2022-04,2949.638092061374
수원시 영통구,영통3풍림아이원,영통동,1093,84.877,54000,15,2002,2022,4,27,2022-04-27,2022-04,2103.198746421292
수원시 영통구,벽산(1053-2),영통동,1053-2,84.96,58000,20,1997,2022,4,26,2022-04-26,2022-04,2256.784369114878
수원시 영통구,현대,영통동,989-2,99.58,91000,9,1998,2022,4,16,2022-04-16,2022-04,3020.9660574412533
수원시 영통구,황골마을신명,영통동,1054-3,59.99,42700,13,1997,2022,4,15,2022-04-15,2022-04,2353.0198366394397
수원시 영통구,살구골마을진덕서광성지동아,영통동,988-2,134.88,93000,6,1998,2022,4,7,2022-04-07,2022-04,2279.354982206406
수원시 영통구,e편한세상영통2차(2단지),망포동,727,59.9158,58500,11,2016,2022,4,6,2022-04-06,2022-04,3227.684517272573
수원시 영통구,영통아이파크캐슬1단지,망포동,766,84.69,82500,1,2019,2022,4,26,2022-04-26,2022-04,3220.3152674459793
수원시 영통구,황골마을주공1,영통동,955-1,59.99,49000,8,1997,2022,4,12,2022-04-12,2022-04,2700.1866977829636
수원시 영통구,동수원자이2차,망포동,690,115.4594,68500,3,2002,2022,4,20,2022-04-20,2022-04,1961.272100842374
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,47000,16,1997,2022,4,14,2022-04-14,2022-04,2589.974995832639
수원시 영통구,한국2,매탄동,1217,72.84,67800,6,1993,2022,4,5,2022-04-05,2022-04,3077.0626029654036
수원시 영통구,황골마을(쌍용),영통동,1052-2,59.79,48000,8,1998,2022,4,8,2022-04-08,2022-04,2653.928750627195
수원시 영통구,황골마을주공1,영통동,955-1,49.76,40300,10,1997,2022,4,16,2022-04-16,2022-04,2677.3259646302254
수원시 영통구,영통아이파크캐슬1단지,망포동,766,84.69,95000,9,2019,2022,4,7,2022-04-07,2022-04,3708.241823119613
수원시 영통구,영통SKVIEW,망포동,725,58.9742,66800,11,2016,2022,4,20,2022-04-20,2022-04,3744.475380759722
수원시 영통구,현대힐스테이트,매탄동,176,84.975,69000,21,2006,2022,4,15,2022-04-15,2022-04,2684.321270962048
수원시 영통구,영통아이파크캐슬1단지,망포동,766,84.69,90000,15,2019,2022,4,5,2022-04-05,2022-04,3513.0712008501596
수원시 영통구,현대힐스테이트,매탄동,176,84.975,65200,24,2006,2022,4,24,2022-04-24,2022-04,2536.4890850250076
수원시 영통구,영통라온프라이빗,영통동,1154,59.8334,71000,24,2017,2022,4,20,2022-04-20,2022-04,3922.7555178211505
수원시 영통구,영통SKVIEW,망포동,725,84.6149,83000,13,2016,2022,4,12,2022-04-12,2022-04,3242.7078445994734
수원시 영통구,황골마을(쌍용),영통동,1052-2,59.79,48000,11,1998,2022,4,2,2022-04-02,2022-04,2653.928750627195
수원시 영통구,삼성1,매탄동,810-3,55.16,41000,3,1988,2022,4,7,2022-04-07,2022-04,2457.175489485134
수원시 영통구,자연앤자이1단지,이의동,1367,116.43,167000,21,2012,2022,4,9,2022-04-09,2022-04,4741.635317358069
수원시 영통구,방죽마을영통뜨란채,망포동,707,84.68,57000,11,2005,2022,4,8,2022-04-08,2022-04,2225.207841284837
수원시 영통구,청명마을(주공),영통동,1048-2,59.99,51500,9,1997,2022,4,14,2022-04-14,2022-04,2837.95132522087
수원시 영통구,광교호수마을호반써밋,하동,994,84.85,131000,26,2011,2022,4,13,2022-04-13,2022-04,5103.8279316440785
수원시 영통구,영통아이파크캐슬2단지,망포동,760,59.98,65800,6,2019,2022,4,20,2022-04-20,2022-04,3626.5695231743916
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,49000,18,1997,2022,4,20,2022-04-20,2022-04,3266.469046178665
수원시 영통구,황골마을주공1,영통동,955-1,59.99,54500,12,1997,2022,4,25,2022-04-25,2022-04,3003.2688781463576
수원시 영통구,동수원자이1차,망포동,686,84.9688,59900,7,2001,2022,4,2,2022-04-02,2022-04,2330.4721262392786
수원시 영통구,힐스테이트광교,하동,1021,97.5548,180000,27,2018,2022,4,14,2022-04-14,2022-04,6099.587103863675
수원시 영통구,망포쌍용에듀파크,망포동,700,59.9067,45000,8,2004,2022,4,11,2022-04-11,2022-04,2483.2113937172303
